"","timestamp","avg_pm25","pollution_level","TEMP","DEWP","PRES","Iws","cbwd","Is","Ir"
"13175",2011-08-25 12:00:00,89.3333333333333,1,27,21,1015,14.31,"SE",0,0
"13176",2011-08-25 13:00:00,91.6666666666667,1,24,20,1014,3.13,"NE",0,1
"13177",2011-08-25 14:00:00,95.6666666666667,1,22,20,1014,4.92,"NW",0,2
"13178",2011-08-25 15:00:00,94.3333333333333,1,22,21,1014,6.71,"NW",0,0
"13179",2011-08-25 16:00:00,90,1,23,21,1014,10.73,"NW",0,0
"13180",2011-08-25 17:00:00,91,1,23,20,1014,12.52,"NW",0,0
"13181",2011-08-25 18:00:00,91,1,23,20,1014,1.79,"NE",0,0
"13182",2011-08-25 19:00:00,94.6666666666667,1,22,20,1014,0.45,"cv",0,0
"13183",2011-08-25 20:00:00,93.6666666666667,1,21,20,1015,1.79,"NE",0,0
"13184",2011-08-25 21:00:00,99,1,21,20,1015,0.89,"cv",0,0
"13185",2011-08-25 22:00:00,106.333333333333,1,21,20,1015,1.78,"cv",0,0
"13186",2011-08-25 23:00:00,116,1,21,20,1015,2.67,"cv",0,0
"13187",2011-08-26 00:00:00,115.666666666667,1,21,20,1016,1.79,"NW",0,0
"13188",2011-08-26 01:00:00,116.666666666667,1,21,21,1015,2.68,"NW",0,0
"13189",2011-08-26 02:00:00,118.333333333333,1,21,21,1015,0.89,"cv",0,0
"13190",2011-08-26 03:00:00,120.333333333333,1,22,21,1015,1.34,"cv",0,0
"13191",2011-08-26 04:00:00,118.666666666667,1,22,21,1015,2.23,"cv",0,1
"13192",2011-08-26 05:00:00,116.666666666667,1,21,21,1015,3.12,"cv",0,2
"13193",2011-08-26 06:00:00,120.666666666667,1,21,20,1016,1.79,"NE",0,3
"13194",2011-08-26 07:00:00,93.6666666666667,1,22,21,1016,4.92,"NE",0,0
"13195",2011-08-26 08:00:00,64.3333333333333,1,20,19,1017,5.81,"NW",0,2
"13196",2011-08-26 09:00:00,32.6666666666667,0,20,19,1017,8.94,"NW",0,3
"13197",2011-08-26 10:00:00,40,1,20,19,1017,9.83,"NW",0,4
"13198",2011-08-26 11:00:00,52.3333333333333,1,21,20,1017,13.85,"NW",0,5
"13199",2011-08-26 12:00:00,65.3333333333333,1,24,22,1016,16.98,"NW",0,0
"13200",2011-08-26 13:00:00,73.6666666666667,1,26,22,1016,20.11,"NW",0,0
"13201",2011-08-26 14:00:00,75.6666666666667,1,26,22,1015,23.24,"NW",0,0
"13202",2011-08-26 15:00:00,79,1,27,22,1015,26.37,"NW",0,0
"13203",2011-08-26 16:00:00,75.3333333333333,1,27,21,1014,29.5,"NW",0,0
"13204",2011-08-26 17:00:00,77,1,26,21,1014,32.63,"NW",0,0
"13205",2011-08-26 18:00:00,82,1,26,21,1014,35.76,"NW",0,0
"13206",2011-08-26 19:00:00,94.3333333333333,1,26,21,1014,37.55,"NW",0,1
"13207",2011-08-26 20:00:00,107,1,24,21,1015,40.68,"NW",0,2
"13208",2011-08-26 21:00:00,114.666666666667,1,23,21,1015,0.89,"cv",0,0
"13209",2011-08-26 22:00:00,115.666666666667,1,22,21,1015,1.78,"cv",0,0
"13210",2011-08-26 23:00:00,115.666666666667,1,21,20,1015,2.67,"cv",0,0
"13211",2011-08-27 00:00:00,113.333333333333,1,21,21,1015,0.89,"NE",0,0
"13212",2011-08-27 01:00:00,113.333333333333,1,21,20,1014,0.89,"SE",0,0
"13213",2011-08-27 02:00:00,108.333333333333,1,21,21,1014,2.68,"SE",0,0
"13214",2011-08-27 03:00:00,102,1,21,20,1014,4.47,"SE",0,0
"13215",2011-08-27 04:00:00,102,1,20,20,1014,0.89,"cv",0,0
"13216",2011-08-27 05:00:00,109,1,20,19,1014,1.78,"cv",0,0
"13217",2011-08-27 06:00:00,115.666666666667,1,20,20,1014,2.67,"cv",0,0
"13218",2011-08-27 07:00:00,118.666666666667,1,21,21,1014,1.79,"NW",0,0
"13219",2011-08-27 08:00:00,115.666666666667,1,22,21,1014,3.58,"NW",0,0
"13220",2011-08-27 09:00:00,110,1,23,21,1014,5.37,"NW",0,0
"13221",2011-08-27 10:00:00,106.666666666667,1,25,21,1015,1.79,"SE",0,0
"13222",2011-08-27 11:00:00,104.666666666667,1,26,21,1014,3.58,"SE",0,0
"13223",2011-08-27 12:00:00,96.6666666666667,1,26,20,1014,6.71,"SE",0,0
"13224",2011-08-27 13:00:00,86.6666666666667,1,27,18,1013,9.84,"SE",0,0
"13225",2011-08-27 14:00:00,71.6666666666667,1,27,18,1013,12.97,"SE",0,0
"13226",2011-08-27 15:00:00,77,1,26,20,1012,17.89,"SE",0,0
"13227",2011-08-27 16:00:00,69.6666666666667,1,26,18,1012,21.91,"SE",0,0
"13228",2011-08-27 17:00:00,71.3333333333333,1,25,18,1012,25.93,"SE",0,0
"13229",2011-08-27 18:00:00,61,1,24,17,1011,29.06,"SE",0,0
"13230",2011-08-27 19:00:00,60,1,22,18,1012,30.85,"SE",0,0
"13231",2011-08-27 20:00:00,54.3333333333333,1,22,18,1012,0.89,"cv",0,0
"13232",2011-08-27 21:00:00,56.3333333333333,1,21,18,1012,0.89,"SE",0,0
"13233",2011-08-27 22:00:00,64,1,20,18,1012,0.45,"cv",0,0
"13234",2011-08-27 23:00:00,72.6666666666667,1,19,18,1012,1.34,"cv",0,0
"13235",2011-08-28 00:00:00,80.6666666666667,1,19,18,1012,2.23,"cv",0,0
"13236",2011-08-28 01:00:00,88.6666666666667,1,18,18,1012,1.79,"NW",0,0
"13237",2011-08-28 02:00:00,95.3333333333333,1,18,18,1011,0.89,"cv",0,0
"13238",2011-08-28 03:00:00,107.333333333333,1,18,18,1011,1.34,"cv",0,0
"13239",2011-08-28 04:00:00,106.666666666667,1,17,17,1011,1.79,"NW",0,0
"13240",2011-08-28 05:00:00,108.333333333333,1,18,18,1011,2.68,"NW",0,0
"13241",2011-08-28 06:00:00,100,1,18,17,1011,4.47,"NW",0,0
"13242",2011-08-28 07:00:00,100.333333333333,1,20,19,1011,6.26,"NW",0,0
"13243",2011-08-28 08:00:00,98.6666666666667,1,21,20,1011,8.05,"NW",0,0
"13244",2011-08-28 09:00:00,94.3333333333333,1,24,20,1011,11.18,"NW",0,0
"13245",2011-08-28 10:00:00,88.6666666666667,1,25,20,1011,1.79,"NE",0,0
"13246",2011-08-28 11:00:00,81.6666666666667,1,27,19,1011,0.89,"cv",0,0
"13247",2011-08-28 12:00:00,81.3333333333333,1,27,19,1010,1.79,"NE",0,0
"13248",2011-08-28 13:00:00,83,1,28,18,1009,3.13,"NW",0,0
"13249",2011-08-28 14:00:00,86,1,29,19,1009,4.92,"NW",0,0
"13250",2011-08-28 15:00:00,86.3333333333333,1,29,19,1008,1.79,"SE",0,0
"13251",2011-08-28 16:00:00,77.6666666666667,1,29,20,1007,3.58,"SE",0,0
"13252",2011-08-28 17:00:00,74,1,28,20,1007,5.37,"SE",0,0
"13253",2011-08-28 18:00:00,70,1,27,19,1007,9.39,"SE",0,0
"13254",2011-08-28 19:00:00,74,1,25,19,1008,13.41,"SE",0,0
"13255",2011-08-28 20:00:00,72,1,26,19,1009,17.43,"SE",0,0
"13256",2011-08-28 21:00:00,73,1,24,20,1009,0.89,"cv",0,0
"13257",2011-08-28 22:00:00,71,1,22,20,1009,1.78,"cv",0,0
"13258",2011-08-28 23:00:00,69.6666666666667,1,21,20,1010,2.67,"cv",0,0
"13259",2011-08-29 00:00:00,70,1,21,20,1010,0.89,"SE",0,0
"13260",2011-08-29 01:00:00,79.6666666666667,1,21,20,1009,0.89,"cv",0,0
"13261",2011-08-29 02:00:00,96,1,20,20,1009,1.34,"cv",0,0
"13262",2011-08-29 03:00:00,112,1,20,19,1009,2.23,"cv",0,0
"13263",2011-08-29 04:00:00,127,1,20,19,1009,3.12,"cv",0,0
"13264",2011-08-29 05:00:00,132,1,20,20,1010,4.01,"cv",0,0
"13265",2011-08-29 06:00:00,140.666666666667,1,20,19,1010,0.89,"NW",0,0
"13266",2011-08-29 07:00:00,143.333333333333,1,21,20,1010,0.89,"cv",0,0
"13267",2011-08-29 08:00:00,149,1,23,20,1010,1.78,"cv",0,0
"13268",2011-08-29 09:00:00,152.333333333333,1,24,21,1010,1.79,"SE",0,0
"13269",2011-08-29 10:00:00,145,1,26,21,1010,0.89,"cv",0,0
"13270",2011-08-29 11:00:00,131,1,27,21,1010,2.68,"cv",0,0
"13271",2011-08-29 12:00:00,111.666666666667,1,28,21,1009,3.13,"SE",0,0
"13272",2011-08-29 13:00:00,98.6666666666667,1,28,21,1009,4.92,"SE",0,0
"13273",2011-08-29 14:00:00,95,1,29,21,1008,8.05,"SE",0,0
"13274",2011-08-29 16:00:00,92,1,29,19,1007,12.97,"SE",0,0
"13275",2011-08-29 17:00:00,95.3333333333333,1,29,19,1007,16.1,"SE",0,0
"13276",2011-08-29 18:00:00,99,1,27,21,1007,17.89,"SE",0,0
"13277",2011-08-29 19:00:00,107,1,26,19,1008,19.68,"SE",0,0
"13278",2011-08-29 20:00:00,118.666666666667,1,24,21,1009,21.47,"SE",0,0
"13279",2011-08-29 21:00:00,143.666666666667,1,24,21,1009,0.89,"cv",0,0
"13280",2011-08-29 22:00:00,167.333333333333,1,23,21,1010,0.89,"SE",0,0
"13281",2011-08-29 23:00:00,189.666666666667,1,23,22,1010,0.89,"cv",0,0
"13282",2011-08-30 00:00:00,191.333333333333,1,22,21,1010,1.79,"NE",0,0
"13283",2011-08-30 01:00:00,193.666666666667,1,22,21,1009,2.68,"NE",0,0
"13284",2011-08-30 02:00:00,194,1,23,22,1009,3.57,"NE",0,0
"13285",2011-08-30 03:00:00,196.333333333333,1,23,22,1009,5.36,"NE",0,0
"13286",2011-08-30 04:00:00,190.666666666667,1,23,22,1009,7.15,"NE",0,0
"13287",2011-08-30 05:00:00,180,1,23,22,1009,0.89,"NW",0,0
"13288",2011-08-30 06:00:00,173.333333333333,1,23,22,1009,0.89,"cv",0,0
"13289",2011-08-30 07:00:00,169.333333333333,1,23,22,1009,0.89,"NE",0,0
"13290",2011-08-30 08:00:00,169.666666666667,1,24,22,1010,0.89,"cv",0,0
"13291",2011-08-30 09:00:00,169,1,25,23,1010,1.78,"cv",0,0
"13292",2011-08-30 10:00:00,171.666666666667,1,26,23,1010,2.67,"cv",0,0
"13293",2011-08-30 11:00:00,165,1,28,23,1009,3.56,"cv",0,0
"13294",2011-08-30 12:00:00,156.333333333333,1,28,23,1009,1.79,"NE",0,0
"13295",2011-08-30 13:00:00,145.333333333333,1,31,23,1008,3.13,"SE",0,0
"13296",2011-08-30 14:00:00,139.333333333333,1,31,23,1007,1.79,"cv",0,0
"13297",2011-08-30 15:00:00,137,1,30,23,1007,1.79,"SE",0,0
"13298",2011-08-30 16:00:00,137,1,30,23,1006,4.92,"SE",0,0
"13299",2011-08-30 17:00:00,141.333333333333,1,30,23,1006,8.05,"SE",0,0
"13300",2011-08-30 18:00:00,149.666666666667,1,29,22,1007,12.07,"SE",0,0
"13301",2011-08-30 19:00:00,153.333333333333,1,28,22,1007,15.2,"SE",0,0
"13302",2011-08-30 20:00:00,153.666666666667,1,26,23,1008,18.33,"SE",0,0
"13303",2011-08-30 21:00:00,151.666666666667,1,26,22,1008,20.12,"SE",0,0
"13304",2011-08-30 22:00:00,158.333333333333,1,25,22,1008,0.89,"cv",0,0
"13305",2011-08-30 23:00:00,173.333333333333,1,24,23,1007,0.89,"SE",0,0
"13306",2011-08-31 00:00:00,190,1,23,22,1007,1.78,"SE",0,0
"13307",2011-08-31 01:00:00,200.333333333333,1,23,22,1007,2.67,"SE",0,0
"13308",2011-08-31 02:00:00,206.333333333333,1,22,22,1007,0.89,"NE",0,0
"13309",2011-08-31 03:00:00,206,1,22,22,1007,0.89,"cv",0,0
"13310",2011-08-31 04:00:00,205.333333333333,1,23,22,1006,0.89,"SE",0,0
"13311",2011-08-31 05:00:00,203.666666666667,1,22,22,1006,1.78,"SE",0,0
"13312",2011-08-31 06:00:00,204,1,23,22,1006,0.89,"cv",0,0
"13313",2011-08-31 07:00:00,205,1,23,23,1006,1.78,"cv",0,0
"13314",2011-08-31 08:00:00,204.666666666667,1,24,24,1006,2.67,"cv",0,0
"13315",2011-08-31 09:00:00,206.333333333333,1,26,24,1006,3.56,"cv",0,0
"13316",2011-08-31 10:00:00,205.333333333333,1,27,24,1006,1.79,"NW",0,0
"13317",2011-08-31 11:00:00,208,1,29,24,1005,1.79,"cv",0,0
"13318",2011-08-31 12:00:00,206,1,29,24,1005,2.68,"cv",0,0
"13319",2011-08-31 13:00:00,216.666666666667,1,30,24,1004,1.79,"SE",0,0
"13320",2011-08-31 14:00:00,223.333333333333,1,32,24,1004,1.79,"cv",0,0
"13321",2011-08-31 15:00:00,244,1,31,24,1003,1.79,"SE",0,0
"13322",2011-08-31 16:00:00,246.333333333333,1,31,23,1003,0.89,"cv",0,0
"13323",2011-08-31 17:00:00,258.333333333333,1,30,25,1003,1.79,"NE",0,0
"13324",2011-08-31 18:00:00,260.333333333333,1,29,25,1003,3.58,"NE",0,0
"13325",2011-08-31 19:00:00,285.666666666667,1,27,25,1003,0.89,"cv",0,0
"13326",2011-08-31 20:00:00,299,1,27,25,1004,1.78,"cv",0,0
"13327",2011-08-31 21:00:00,308.333333333333,1,26,25,1005,2.67,"cv",0,0
"13328",2011-08-31 22:00:00,316.666666666667,1,26,25,1005,3.13,"NE",0,0
"13329",2011-08-31 23:00:00,307,1,27,25,1006,6.26,"NE",0,0
"13330",2011-09-01 00:00:00,239,1,26,23,1005,5.81,"NW",0,1
"13331",2011-09-01 01:00:00,137.333333333333,1,23,21,1007,3.13,"NE",0,2
"13332",2011-09-01 02:00:00,57.6666666666667,1,24,20,1008,4.92,"NE",0,3
"13333",2011-09-01 03:00:00,43,1,23,21,1008,4.02,"SE",0,0
"13334",2011-09-01 04:00:00,39.3333333333333,1,21,19,1010,8.94,"SE",0,1
"13335",2011-09-01 05:00:00,31,0,21,19,1011,12.96,"SE",0,0
"13336",2011-09-01 06:00:00,18,0,20,18,1012,16.09,"SE",0,0
"13337",2011-09-01 07:00:00,14.3333333333333,0,20,18,1013,17.88,"SE",0,0
"13338",2011-09-01 08:00:00,14.3333333333333,0,21,18,1013,21.01,"SE",0,0
"13339",2011-09-01 09:00:00,19,0,22,18,1014,1.79,"cv",0,0
"13340",2011-09-01 10:00:00,21.6666666666667,0,24,17,1014,1.79,"SE",0,0
"13341",2011-09-01 11:00:00,25.3333333333333,0,24,18,1013,3.13,"NW",0,0
"13342",2011-09-01 12:00:00,24,0,26,17,1013,1.79,"cv",0,0
"13343",2011-09-01 13:00:00,23,0,28,16,1012,3.13,"SE",0,0
"13344",2011-09-01 14:00:00,21.3333333333333,0,28,14,1011,7.15,"SE",0,0
"13345",2011-09-01 15:00:00,17.6666666666667,0,28,13,1010,11.17,"SE",0,0
"13346",2011-09-01 16:00:00,19,0,28,12,1010,15.19,"SE",0,0
"13347",2011-09-01 17:00:00,18.3333333333333,0,28,12,1009,19.21,"SE",0,0
"13348",2011-09-01 18:00:00,22.3333333333333,0,25,12,1009,23.23,"SE",0,0
"13349",2011-09-01 19:00:00,25,0,24,13,1010,28.15,"SE",0,0
"13350",2011-09-01 20:00:00,29,0,22,14,1010,32.17,"SE",0,0
"13351",2011-09-01 21:00:00,31.6666666666667,0,21,15,1010,35.3,"SE",0,0
"13352",2011-09-01 22:00:00,31.6666666666667,0,22,15,1011,37.09,"SE",0,0
"13353",2011-09-01 23:00:00,34,0,19,17,1011,37.98,"SE",0,0
"13354",2011-09-02 00:00:00,34,0,18,17,1010,38.87,"SE",0,0
"13355",2011-09-02 01:00:00,37,1,18,17,1010,39.76,"SE",0,0
"13356",2011-09-02 02:00:00,36,1,18,17,1010,40.65,"SE",0,0
"13357",2011-09-02 03:00:00,39.6666666666667,1,18,17,1010,0.89,"cv",0,0
"13358",2011-09-02 04:00:00,45.6666666666667,1,17,16,1010,1.78,"cv",0,0
"13359",2011-09-02 05:00:00,61,1,17,16,1010,2.23,"cv",0,0
"13360",2011-09-02 06:00:00,74.3333333333333,1,18,17,1011,2.68,"cv",0,0
"13361",2011-09-02 07:00:00,82,1,21,18,1011,3.13,"cv",0,0
"13362",2011-09-02 08:00:00,84,1,21,16,1011,1.79,"NE",0,0
"13363",2011-09-02 09:00:00,82.3333333333333,1,23,17,1011,1.79,"NW",0,0
"13364",2011-09-02 10:00:00,72.6666666666667,1,25,17,1011,1.79,"cv",0,0
"13365",2011-09-02 11:00:00,56.6666666666667,1,27,17,1011,1.79,"SE",0,0
"13366",2011-09-02 12:00:00,43.6666666666667,1,28,17,1010,1.79,"cv",0,0
"13367",2011-09-02 13:00:00,38.6666666666667,1,29,16,1009,3.58,"cv",0,0
"13368",2011-09-02 14:00:00,35.6666666666667,1,30,16,1008,6.71,"cv",0,0
"13369",2011-09-02 15:00:00,41.6666666666667,1,30,17,1008,9.84,"cv",0,0
"13370",2011-09-02 16:00:00,49,1,30,18,1008,4.02,"SE",0,0
"13371",2011-09-02 17:00:00,55,1,28,17,1008,8.04,"SE",0,0
"13372",2011-09-02 18:00:00,55,1,25,17,1008,12.06,"SE",0,0
"13373",2011-09-02 19:00:00,52.3333333333333,1,24,18,1008,13.85,"SE",0,0
"13374",2011-09-02 20:00:00,59.6666666666667,1,23,18,1009,15.64,"SE",0,0
"13375",2011-09-02 21:00:00,64.6666666666667,1,23,18,1009,17.43,"SE",0,0
"13376",2011-09-02 22:00:00,64.3333333333333,1,23,19,1009,20.56,"SE",0,0
"13377",2011-09-02 23:00:00,56.3333333333333,1,22,19,1010,22.35,"SE",0,0
"13378",2011-09-03 00:00:00,45.3333333333333,1,21,20,1010,0.89,"cv",0,0
"13379",2011-09-03 01:00:00,45,1,21,19,1010,1.79,"SE",0,0
"13380",2011-09-03 02:00:00,49.3333333333333,1,21,19,1011,1.79,"NE",0,0
"13381",2011-09-03 03:00:00,63.6666666666667,1,21,19,1011,0.89,"cv",0,0
"13382",2011-09-03 04:00:00,73.3333333333333,1,20,19,1011,1.78,"cv",0,0
"13383",2011-09-03 05:00:00,79.6666666666667,1,20,19,1012,0.89,"NW",0,0
"13384",2011-09-03 06:00:00,86.3333333333333,1,20,19,1012,0.89,"SE",0,0
"13385",2011-09-03 07:00:00,92.3333333333333,1,21,20,1013,0.89,"cv",0,0
"13386",2011-09-03 08:00:00,100.333333333333,1,22,19,1013,1.78,"cv",0,0
"13387",2011-09-03 09:00:00,99.3333333333333,1,24,20,1014,1.79,"SE",0,0
"13388",2011-09-03 10:00:00,103,1,25,19,1014,4.92,"SE",0,0
"13389",2011-09-03 11:00:00,98.3333333333333,1,26,19,1014,8.05,"SE",0,0
"13390",2011-09-03 12:00:00,88.3333333333333,1,27,20,1014,12.07,"SE",0,0
"13391",2011-09-03 13:00:00,78.6666666666667,1,27,20,1013,16.09,"SE",0,0
"13392",2011-09-03 14:00:00,69.3333333333333,1,27,20,1013,20.11,"SE",0,0
"13393",2011-09-03 15:00:00,69.3333333333333,1,27,17,1013,24.13,"SE",0,0
"13394",2011-09-03 16:00:00,66.3333333333333,1,27,17,1012,29.05,"SE",0,0
"13395",2011-09-03 17:00:00,73,1,26,18,1013,33.97,"SE",0,0
"13396",2011-09-03 18:00:00,85,1,25,19,1013,37.99,"SE",0,0
"13397",2011-09-03 19:00:00,97.6666666666667,1,23,19,1013,39.78,"SE",0,0
"13398",2011-09-03 20:00:00,104.666666666667,1,23,20,1014,42.91,"SE",0,0
"13399",2011-09-03 21:00:00,110,1,22,20,1014,0.89,"cv",0,0
"13400",2011-09-03 22:00:00,120,1,21,19,1014,3.13,"SE",0,0
"13401",2011-09-03 23:00:00,142.333333333333,1,21,19,1015,4.92,"SE",0,0
"13402",2011-09-04 00:00:00,165.666666666667,1,20,19,1014,5.81,"SE",0,0
"13403",2011-09-04 01:00:00,183.666666666667,1,19,19,1014,0.89,"NE",0,0
"13404",2011-09-04 02:00:00,190.333333333333,1,20,19,1014,2.68,"NE",0,0
"13405",2011-09-04 03:00:00,180,1,18,18,1014,0.89,"NW",0,0
"13406",2011-09-04 04:00:00,169.333333333333,1,19,18,1014,0.89,"cv",0,0
"13407",2011-09-04 05:00:00,143.666666666667,1,18,18,1014,1.34,"cv",0,0
"13408",2011-09-04 06:00:00,127.333333333333,1,18,18,1014,2.23,"cv",0,0
"13409",2011-09-04 07:00:00,102,1,19,19,1015,3.12,"cv",0,0
"13410",2011-09-04 08:00:00,86.3333333333333,1,21,19,1015,4.02,"NW",0,0
"13411",2011-09-04 09:00:00,71.3333333333333,1,24,19,1015,5.81,"NW",0,0
"13412",2011-09-04 10:00:00,69,1,25,18,1015,1.79,"NE",0,0
"13413",2011-09-04 11:00:00,73.6666666666667,1,26,18,1015,1.79,"NW",0,0
"13414",2011-09-04 12:00:00,72.6666666666667,1,28,17,1014,3.13,"cv",0,0
"13415",2011-09-04 13:00:00,66.6666666666667,1,28,16,1013,4.92,"cv",0,0
"13416",2011-09-04 14:00:00,59,1,30,17,1012,1.79,"SE",0,0
"13417",2011-09-04 15:00:00,58.6666666666667,1,30,17,1012,1.79,"cv",0,0
"13418",2011-09-04 16:00:00,58.6666666666667,1,31,15,1011,3.58,"cv",0,0
"13419",2011-09-04 17:00:00,57.3333333333333,1,30,15,1011,3.13,"SE",0,0
"13420",2011-09-04 18:00:00,48.3333333333333,1,28,16,1011,7.15,"SE",0,0
"13421",2011-09-04 19:00:00,41,1,26,16,1012,10.28,"SE",0,0
"13422",2011-09-04 20:00:00,36.6666666666667,1,25,16,1012,13.41,"SE",0,0
"13423",2011-09-04 21:00:00,37.3333333333333,1,25,16,1012,16.54,"SE",0,0
"13424",2011-09-04 22:00:00,41.3333333333333,1,22,16,1012,18.33,"SE",0,0
"13425",2011-09-04 23:00:00,52.6666666666667,1,20,17,1012,0.89,"cv",0,0
"13426",2011-09-05 00:00:00,66.3333333333333,1,19,17,1012,1.79,"SE",0,0
"13427",2011-09-05 01:00:00,80.3333333333333,1,18,17,1012,1.79,"NE",0,0
"13428",2011-09-05 02:00:00,83,1,18,17,1012,0.89,"cv",0,0
"13429",2011-09-05 03:00:00,88,1,18,17,1013,1.78,"cv",0,0
"13430",2011-09-05 04:00:00,85.6666666666667,1,17,17,1013,2.67,"cv",0,0
"13431",2011-09-05 05:00:00,84.6666666666667,1,18,18,1013,3.12,"cv",0,0
"13432",2011-09-05 06:00:00,82,1,17,17,1013,0.89,"NE",0,0
"13433",2011-09-05 07:00:00,86.3333333333333,1,19,19,1014,0.89,"cv",0,0
"13434",2011-09-05 08:00:00,109,1,22,19,1015,1.78,"cv",0,0
"13435",2011-09-05 09:00:00,135,1,24,19,1015,1.79,"SE",0,0
"13436",2011-09-05 10:00:00,156.666666666667,1,25,19,1015,3.58,"SE",0,0
"13437",2011-09-05 11:00:00,158.333333333333,1,27,18,1015,5.37,"SE",0,0
"13438",2011-09-05 12:00:00,139,1,29,16,1014,10.29,"SE",0,0
"13439",2011-09-05 13:00:00,119,1,28,16,1014,14.31,"SE",0,0
"13440",2011-09-05 14:00:00,99.3333333333333,1,29,16,1013,18.33,"SE",0,0
"13441",2011-09-05 15:00:00,103.666666666667,1,29,17,1012,22.35,"SE",0,0
"13442",2011-09-05 16:00:00,102,1,28,17,1012,25.48,"SE",0,0
"13443",2011-09-05 17:00:00,88.3333333333333,1,27,16,1012,29.5,"SE",0,0
"13444",2011-09-05 18:00:00,61.6666666666667,1,25,15,1012,32.63,"SE",0,0
"13445",2011-09-05 19:00:00,49,1,24,15,1012,35.76,"SE",0,0
"13446",2011-09-05 20:00:00,50.3333333333333,1,22,15,1013,37.55,"SE",0,0
"13447",2011-09-05 21:00:00,51.3333333333333,1,22,15,1013,39.34,"SE",0,0
"13448",2011-09-05 22:00:00,44,1,19,16,1013,0.45,"cv",0,0
"13449",2011-09-05 23:00:00,42,1,19,17,1013,1.34,"cv",0,0
"13450",2011-09-06 00:00:00,45,1,20,17,1013,2.23,"cv",0,0
"13451",2011-09-06 01:00:00,50,1,20,17,1012,0.89,"SE",0,0
"13452",2011-09-06 02:00:00,53.6666666666667,1,19,16,1012,0.89,"cv",0,0
"13453",2011-09-06 03:00:00,61.3333333333333,1,20,16,1012,1.78,"cv",0,0
"13454",2011-09-06 04:00:00,73,1,19,16,1012,2.67,"cv",0,0
"13455",2011-09-06 05:00:00,105.333333333333,1,18,16,1012,3.56,"cv",0,0
"13456",2011-09-06 06:00:00,114.333333333333,1,18,16,1012,4.45,"cv",0,0
"13457",2011-09-06 07:00:00,122,1,19,17,1012,0.89,"NW",0,0
"13458",2011-09-06 08:00:00,108.666666666667,1,21,16,1012,1.79,"NE",0,0
"13459",2011-09-06 09:00:00,107,1,23,16,1012,3.58,"NE",0,0
"13460",2011-09-06 10:00:00,99,1,24,15,1012,0.89,"cv",0,0
"13461",2011-09-06 11:00:00,94.3333333333333,1,26,15,1011,1.79,"SE",0,0
"13462",2011-09-06 12:00:00,105,1,27,16,1010,4.92,"SE",0,0
"13463",2011-09-06 13:00:00,112.666666666667,1,28,18,1009,8.05,"SE",0,0
"13464",2011-09-06 14:00:00,106.666666666667,1,28,18,1008,12.07,"SE",0,0
"13465",2011-09-06 15:00:00,97,1,30,18,1007,16.09,"SE",0,0
"13466",2011-09-06 16:00:00,102.666666666667,1,29,17,1007,21.01,"SE",0,0
"13467",2011-09-06 17:00:00,126,1,28,17,1007,25.93,"SE",0,0
"13468",2011-09-06 18:00:00,141,1,26,18,1007,29.06,"SE",0,0
"13469",2011-09-06 19:00:00,152.666666666667,1,25,19,1007,32.19,"SE",0,0
"13470",2011-09-06 20:00:00,155.666666666667,1,23,19,1008,33.98,"SE",0,0
"13471",2011-09-06 21:00:00,174.666666666667,1,23,19,1008,37.11,"SE",0,0
"13472",2011-09-06 22:00:00,186,1,23,19,1007,38.9,"SE",0,0
"13473",2011-09-06 23:00:00,196.333333333333,1,23,19,1007,40.69,"SE",0,0
"13474",2011-09-07 00:00:00,198.333333333333,1,22,19,1007,42.48,"SE",0,0
"13475",2011-09-07 01:00:00,207.333333333333,1,21,20,1006,44.27,"SE",0,0
"13476",2011-09-07 02:00:00,214.666666666667,1,21,20,1006,46.06,"SE",0,0
"13477",2011-09-07 03:00:00,218.666666666667,1,21,20,1006,47.85,"SE",0,0
"13478",2011-09-07 04:00:00,221.666666666667,1,21,20,1006,49.64,"SE",0,0
"13479",2011-09-07 05:00:00,225.333333333333,1,20,19,1005,51.43,"SE",0,0
"13480",2011-09-07 06:00:00,235.666666666667,1,20,19,1006,53.22,"SE",0,0
"13481",2011-09-07 07:00:00,244.333333333333,1,21,20,1006,55.01,"SE",0,0
"13482",2011-09-07 08:00:00,256.333333333333,1,22,21,1006,56.8,"SE",0,0
"13483",2011-09-07 09:00:00,258.666666666667,1,23,20,1006,0.89,"cv",0,0
"13484",2011-09-07 10:00:00,265.666666666667,1,24,21,1006,1.79,"NE",0,0
"13485",2011-09-07 11:00:00,273.333333333333,1,25,21,1006,1.79,"SE",0,0
"13486",2011-09-07 12:00:00,255.333333333333,1,26,21,1005,4.92,"SE",0,0
"13487",2011-09-07 13:00:00,201.666666666667,1,27,20,1005,8.05,"SE",0,0
"13488",2011-09-07 14:00:00,122.666666666667,1,29,13,1004,15.2,"SE",0,0
"13489",2011-09-07 15:00:00,67,1,29,14,1004,20.12,"SE",0,0
"13490",2011-09-07 16:00:00,38.3333333333333,1,29,14,1004,25.04,"SE",0,0
"13491",2011-09-07 17:00:00,36,1,25,15,1005,3.13,"cv",0,0
"13492",2011-09-07 18:00:00,39.6666666666667,1,21,17,1005,4.02,"NW",0,0
"13493",2011-09-07 19:00:00,53,1,21,16,1006,1.79,"NE",0,0
